House,Brand,PL,CFG,vol,age,active,cv,trend,rep_yoy,conc,cut_rate,epos,archetype,score,band
Gucci Make up,Gucci Lips (01200),Gucci Satin Lipstick (00005660),P_US_ALL_OTHERS,16833.0,36,1.0,0.38860449053913054,-0.27359426919259483,0.09168443611888408,0.21539269109633555,0.6572388515577275,True,MODERATE,80,HIGH
Gucci Make up,Gucci Lips (01200),Gucci Sheer Lipstick (00005661),P_US_ALL_OTHERS,8335.0,36,1.0,2.523092238323146,-0.9032478989645726,-0.48762796481508935,0.690145317147,0.04151333946642134,True,LUMPY / EVENT-DRIVEN,45,FAIR
Gucci Make up,Gucci Lips (01200),Gucci Shine lipstick (00005671),P_US_ALL_OTHERS,52162.0,36,1.0,0.5373822002295912,0.0010170987737243087,-0.036227097294852996,0.2683008698487595,0.3000738007380074,True,MODERATE,75,GOOD
Gucci Make up,Gucci Others (01202),Gucci Color Multiline (00005687),P_US_ALL_OTHERS,14214.0,36,0.8333333333333334,1.8898152017831156,-0.7871422795273821,0.25176963330754953,0.5761257423664358,0.023495465787304205,True,LUMPY / EVENT-DRIVEN,50,FAIR
Gucci Make up,Gucci Others (01202),Gucci Nail Polish (00005688),P_US_ALL_OTHERS,5941.0,36,1.0,0.5030731607924429,-0.3740385628490149,0.4053764747864309,0.2440383618455158,0.5376293875009729,True,DECLINING,90,HIGH
Kylie Jenner Fragrances,Cosmic Kylie Jenner (01246),Cosmic Kylie Jenner (00006014),P_US_ALL_OTHERS,113359.0,20,0.8333333333333334,1.390624943076338,-0.45470069846645245,-0.35643324562955786,0.5205156221302877,0.0003174743154460073,True,LUMPY / EVENT-DRIVEN,30,LOW
Kylie Jenner Fragrances,Cosmic Kylie Jenner (01246),Cosmic Kylie Jenner (00006014),P_US_ULTA,348819.0,31,1.0,0.8987390574598831,-0.32360486559124146,0.6003640883118216,0.38135408931178155,0.024050473539163158,True,MODERATE,90,HIGH
Kylie Jenner Fragrances,Cosmic Kylie Jenner (01246),Cosmic Kylie Jenner FLANKER (00006785),P_US_ALL_OTHERS,61504.0,13,0.5416666666666666,3.131923964959571,74.93086419753087,-0.12974642777847273,0.8608659370285972,0.0,True,LUMPY / EVENT-DRIVEN,20,LOW
Kylie Jenner Fragrances,Cosmic Kylie Jenner (01246),Cosmic Kylie Jenner FLANKER (00006785),P_US_ULTA,56043.0,19,0.6666666666666666,2.164005094714698,-0.8972864096887234,-0.17551319858308245,0.8169302953294763,0.0,True,LUMPY / EVENT-DRIVEN,20,LOW
Kylie Jenner Fragrances,Cosmic Kylie Jenner (01246),Cosmic Kylie Jenner INTENSE (00007045),P_US_ALL_OTHERS,15442.0,6,0.25,2.89804302529946,,,0.9560937702370159,0.0,True,NEW / LAUNCH,10,LOW
Kylie Jenner Fragrances,Cosmic Kylie Jenner (01246),Cosmic Kylie Jenner INTENSE (00007045),P_US_ULTA,299097.0,8,0.3333333333333333,1.9220819288213458,,,0.6813207755343584,0.002291649987991354,True,NEW / LAUNCH,10,LOW
Kylie Jenner Fragrances,Kylie Jenner Mist Collection (01409),Kylie Jenner Mist Collection (00007114),P_US_ALL_OTHERS,51340.0,11,0.4583333333333333,2.222539450971211,,,0.6376314764316322,0.0,True,NEW / LAUNCH,10,LOW
Kylie Jenner Fragrances,Kylie Jenner Mist Collection (01409),Kylie Jenner Mist Collection (00007114),P_US_ULTA,64708.0,5,0.16666666666666666,3.8594357703880084,,,0.9906812140693577,0.0,True,NEW / LAUNCH,10,LOW
Kylie Jenner Fragrances,Kylie Jenner Mood Stones (01396),Kylie Jenner Mood Stones (00007046),P_US_ALL_OTHERS,1266.0,1,0.041666666666666664,4.795831523312719,,,1.0,0.0,False,NEW / LAUNCH,0,LOW
Kylie Jenner Fragrances,Kylie Jenner Mood Stones (01396),Kylie Jenner Mood Stones (00007046),P_US_ULTA,414978.0,3,0.125,3.3622446558383077,,,1.0,0.0,True,NEW / LAUNCH,10,LOW
Kylie Makeup,Collection (01319),Kylie Gift Set (00006458),P_US_ALL_OTHERS,0.0,36,0.2916666666666667,1.8654538197311494,-1.0,,0.6579502398417231,0.0,True,INTERMITTENT,20,LOW
Kylie Makeup,Collection (01319),Kylie Gift Set (00006458),P_US_ULTA,0.0,36,0.08333333333333333,4.23129036490568,-1.0,,1.0,0.0,True,INTERMITTENT,20,LOW
Kylie Makeup,Collection (01319),Kylie Holiday (00006439),P_US_ALL_OTHERS,25122.0,20,0.25,2.3515241160129743,2.105699097539869,-0.21673397288791618,0.8263828249676312,0.0,True,INTERMITTENT,15,LOW
Kylie Makeup,Collection (01319),Kylie Holiday (00006439),P_US_ULTA,18624.0,23,0.16666666666666666,3.0328029298076395,-0.8244856800897173,0.932025758884494,0.9871728063494608,0.0,True,INTERMITTENT,40,FAIR
Kylie Makeup,Collection (01319),Kylie Spring (00006443),P_US_ULTA,7.0,16,0.125,3.593653156345918,-0.9997926171712982,-0.12350326957439382,1.0,0.3,True,INTERMITTENT,15,LOW
Kylie Makeup,Collection (01319),Kylie Summer (00006440),P_US_ULTA,50974.0,31,1.0,1.5897489446212927,0.19028604786923525,-0.1838359217837383,0.5626925660188274,0.20499703671355937,True,LUMPY / EVENT-DRIVEN,45,FAIR
Kylie Makeup,Eyes (01244),Kylie Brow Gel (00006107),P_US_ALL_OTHERS,830.0,36,0.9166666666666666,1.1930441372761547,0.1840228245363766,-0.380866352594435,0.45068582625734815,0.013079667063020214,True,LUMPY / EVENT-DRIVEN,55,FAIR
Kylie Makeup,Eyes (01244),Kylie Brow Gel (00006107),P_US_ULTA,4593.0,36,0.9583333333333334,0.46000931689003743,0.16425855513307985,-0.2982216261980901,0.21995783555867884,0.014166130070830651,True,MODERATE,75,GOOD
Kylie Makeup,Eyes (01244),Kylie E/S Palette (00006116),P_US_ALL_OTHERS,4916.0,36,1.0,0.957707105295085,-0.6175212012759667,0.23735500037933077,0.37784906297484383,0.34990743189632373,True,DECLINING,60,GOOD
Kylie Makeup,Eyes (01244),Kylie E/S Palette (00006116),P_US_ULTA,1562.0,36,0.8333333333333334,2.547210516389585,-0.9023688980561285,0.4308923477545614,0.6822504413188315,0.21704260651629073,True,LUMPY / EVENT-DRIVEN,50,FAIR
Kylie Makeup,Eyes (01244),Kylie Gel Pencil (00006114),P_US_ALL_OTHERS,6980.0,36,1.0,0.5746330018012556,-0.05098572399728076,-0.25082216488192355,0.2815486571328915,0.0024296126911533514,True,MODERATE,75,GOOD
Kylie Makeup,Eyes (01244),Kylie Gel Pencil (00006114),P_US_ULTA,18137.0,36,1.0,0.44312558984616235,-0.1295354194663083,0.5312184348573948,0.22482231288327817,0.00011025966150283919,True,STABLE & REPEATABLE,100,HIGH
Kylie Makeup,Eyes (01244),Kylie Liquid Pen (00006113),P_US_ALL_OTHERS,1823.0,36,1.0,2.103208246225726,1.6305916305916306,-0.07593323547289729,0.5461049284578696,0.005455537370430988,True,LUMPY / EVENT-DRIVEN,45,FAIR
Kylie Makeup,Eyes (01244),Kylie Mascara Cream (00006117),P_US_ALL_OTHERS,5338.0,36,1.0,0.9169519822945148,-0.5300228913541116,-0.23097813662517636,0.3891351221849545,0.002056459151243223,True,DECLINING,55,FAIR
Kylie Makeup,Eyes (01244),Kylie Mascara Cream (00006117),P_US_ULTA,51579.0,36,1.0,0.6665994994775817,0.5075407727830713,-0.12108338968058148,0.2989171610737473,0.026958194989435556,True,MODERATE,65,GOOD
Kylie Makeup,Eyes (01244),Kylie Mascara Mini (00006119),P_US_ALL_OTHERS,32655.0,29,0.9166666666666666,1.5686441136280587,0.48634501593081475,-0.05530338182146096,0.5621235697940503,0.0002143163309044149,True,LUMPY / EVENT-DRIVEN,45,FAIR
Kylie Makeup,Eyes (01244),Kylie Mascara Mini (00006119),P_US_ULTA,72277.0,29,0.7083333333333334,1.0956594680054081,-0.3071805833804626,0.3177017073822225,0.402836919592299,0.0,True,LUMPY / EVENT-DRIVEN,60,GOOD
Kylie Makeup,Eyes (01244),Kylie matte liquid eyeshadow (00006703),P_US_ULTA,0.0,14,0.08333333333333333,3.9140771581561853,-1.0,,1.0,0.0,False,INTERMITTENT,5,LOW
Kylie Makeup,Face (01243),Face Multi (00006011),P_US_ALL_OTHERS,3558.0,36,0.875,2.542438038442237,6.906666666666666,0.4853785371277317,0.81187624750499,0.0344640434192673,True,LUMPY / EVENT-DRIVEN,50,FAIR
Kylie Makeup,Face (01243),Face Multi (00006011),P_US_ULTA,20320.0,36,0.7083333333333334,3.5310211710903485,19.138751238850347,-0.12368938353321328,0.8983074687045807,0.0,True,LUMPY / EVENT-DRIVEN,35,LOW
Kylie Makeup,Face (01243),Kylie Beam Me Up Highlighter Stick (00006712),P_US_ULTA,0.0,16,0.041666666666666664,4.795831523312719,-1.0,,1.0,0.0,True,INTERMITTENT,15,LOW
Kylie Makeup,Face (01243),Kylie Blush Sticks (00006132),P_US_ALL_OTHERS,3998.0,26,1.0,0.718722679756237,-0.4471027520398285,-0.2018480806824862,0.30198592929023066,0.0,True,DECLINING,65,GOOD
Kylie Makeup,Face (01243),Kylie Blush Sticks (00006132),P_US_ULTA,11319.0,28,0.7916666666666666,0.8263972219176217,-0.5994550408719346,0.5777166033205201,0.3132295719844358,0.006756756756756757,True,DECLINING,80,HIGH
Kylie Makeup,Face (01243),Kylie Concealer (00006124),P_US_ALL_OTHERS,16205.0,32,1.0,1.549142942158598,-0.8079043137068955,0.7519774824003859,0.5372399665884412,0.02491124616402912,True,LUMPY / EVENT-DRIVEN,70,GOOD
Kylie Makeup,Face (01243),Kylie Concealer (00006124),P_US_ULTA,53812.0,36,1.0,1.5932846615685685,-0.632037088954685,-0.09464204962329316,0.508325210567094,0.2494839609483961,True,LUMPY / EVENT-DRIVEN,45,FAIR
Kylie Makeup,Face (01243),Kylie Foundation (00006130),P_US_ALL_OTHERS,25220.0,32,1.0,1.7019874254432028,-0.7723415779021484,0.4803995376436545,0.5662058823529412,0.13692207658875466,True,LUMPY / EVENT-DRIVEN,60,GOOD
Kylie Makeup,Face (01243),Kylie Foundation (00006130),P_US_ULTA,15720.0,21,0.7916666666666666,3.6043005732597875,-0.9142188292943789,-0.1536920494702189,0.8418410168009368,0.0,True,LUMPY / EVENT-DRIVEN,30,LOW
Kylie Makeup,Face (01243),Kylie Hybrid Blush (00006713),P_US_ALL_OTHERS,14070.0,14,0.5833333333333334,1.8471739095722093,0.10874704491725769,-0.09654620649860939,0.5736920777279522,0.027307293466989284,True,LUMPY / EVENT-DRIVEN,20,LOW
Kylie Makeup,Face (01243),Kylie Hybrid Blush (00006713),P_US_ULTA,119143.0,15,0.625,1.4222350119280558,1.5735052704337307,-0.1978634963539827,0.5043671685636397,0.1258510888067148,True,LUMPY / EVENT-DRIVEN,20,LOW
Kylie Makeup,Face (01243),Kylie Loose Powder (00006129),P_US_ALL_OTHERS,3196.0,36,1.0,0.6411730942039516,-0.35264330565120516,-0.25883107895910895,0.27259313906307636,0.05219454329774614,True,DECLINING,65,GOOD
Kylie Makeup,Face (01243),Kylie Loose Powder (00006129),P_US_ULTA,20390.0,36,1.0,0.6882481601725746,-0.44628503150119486,0.3713698482044784,0.30020624322718215,0.35511417546966917,True,DECLINING,80,HIGH
Kylie Makeup,Face (01243),Kylie Powder Blush (00006125),P_US_ALL_OTHERS,1987.0,36,1.0,0.9461415957452936,-0.8411543688544248,0.38064311858940697,0.35637417218543044,0.0,True,DECLINING,70,GOOD
Kylie Makeup,Face (01243),Kylie Powder Blush (00006125),P_US_ULTA,2.0,36,0.3333333333333333,2.32963354135805,-0.998769987699877,0.6964564749853958,0.8071253071253072,0.0,True,INTERMITTENT,45,FAIR
Kylie Makeup,Face (01243),Kylie Powder Bronzer (00006127),P_US_ALL_OTHERS,4287.0,36,1.0,0.5559509243142777,-0.14618601872137024,-0.07032716303665046,0.2814782982380748,0.00046630916297505244,True,MODERATE,75,GOOD
Kylie Makeup,Face (01243),Kylie Powder Bronzer (00006127),P_US_ULTA,2.0,36,0.4166666666666667,2.4793649596629015,-0.9991075412762159,0.3142041737604442,0.8849754792688364,0.0,True,INTERMITTENT,35,LOW
Kylie Makeup,Face (01243),Kylie Setting Spray (00006128),P_US_ALL_OTHERS,1339.0,32,1.0,1.477968688348372,1.5264150943396226,-0.03892888486798263,0.48475120385232745,0.0,True,LUMPY / EVENT-DRIVEN,45,FAIR
Kylie Makeup,Face (01243),Kylie Setting Spray (00006128),P_US_ULTA,8187.0,31,1.0,0.4043018667572293,0.05285493827160494,0.07101342091168615,0.21718975129988097,0.0,True,MODERATE,80,HIGH
Kylie Makeup,Face (01243),Kylie Skin Tint Foundation (00006730),P_US_ALL_OTHERS,49568.0,26,0.9583333333333334,1.0640680904321826,2.339036712697878,-0.10627547778939034,0.4135345349541242,0.12894949565950867,True,LUMPY / EVENT-DRIVEN,55,FAIR
Kylie Makeup,Face (01243),Kylie Skin Tint Foundation (00006730),P_US_ULTA,627624.0,26,1.0,0.840233152079874,2.75330554542247,0.1412583718944288,0.3303897750876588,0.4860259433962264,True,MODERATE,70,GOOD
Kylie Makeup,Face (01243),Kylie Supple Primer (00006890),P_US_ALL_OTHERS,1364.0,4,0.125,3.396185644855547,,,1.0,0.0,True,NEW / LAUNCH,10,LOW
Kylie Makeup,Face (01243),Kylie Supple Primer (00006890),P_US_ULTA,29335.0,4,0.125,3.30795353150373,,,1.0,0.0,True,NEW / LAUNCH,10,LOW
Kylie Makeup,Face (01243),Kylie Undereye Brightening Powder (00006791),P_US_ULTA,2496.0,4,0.16666666666666666,3.106587770201334,,,0.9230769230769231,0.0,True,NEW / LAUNCH,10,LOW
Kylie Makeup,Kylie Makeup Other (01223),Accesories (00006010),P_US_ALL_OTHERS,35021.0,35,1.0,0.9650020972366262,-0.5646807294062076,-0.0852636605086585,0.39277734476487397,0.000656317771943842,True,DECLINING,55,FAIR
Kylie Makeup,Kylie Makeup Other (01223),Accesories (00006010),P_US_ULTA,129847.0,35,1.0,0.8821547463040837,-0.038156120831419726,0.06540585738969784,0.36134342728765884,0.07934740991789446,True,MODERATE,70,GOOD
Kylie Makeup,Lips (01245),Kylie Blurred Liquid Lipstick (00006574),P_US_ULTA,5913.0,23,0.5833333333333334,3.981651304327659,-0.9254341164453525,-0.1780705269104522,0.938212927756654,0.0,True,LUMPY / EVENT-DRIVEN,20,LOW
Kylie Makeup,Lips (01245),Kylie Crème Lipstick (00006103),P_US_ALL_OTHERS,139.0,35,0.5416666666666666,1.45977115809375,-0.9799219991333237,0.787287003799429,0.5260549419427925,0.0,True,LUMPY / EVENT-DRIVEN,50,FAIR
Kylie Makeup,Lips (01245),Kylie Crème Lipstick (00006103),P_US_ULTA,116.0,36,0.5416666666666666,1.5060144407224902,-0.9926823113802675,0.5094506736454189,0.5289328657314629,0.42857142857142855,True,LUMPY / EVENT-DRIVEN,50,FAIR
Kylie Makeup,Lips (01245),Kylie High Gloss (00006100),P_US_ALL_OTHERS,26218.0,36,1.0,0.8612814505780498,-0.4953904190003272,-0.15837414652459844,0.36931244003837543,0.0034588923942377135,True,DECLINING,65,GOOD
Kylie Makeup,Lips (01245),Kylie High Gloss (00006100),P_US_ULTA,54258.0,36,1.0,2.1059550311330275,-0.6679193086395574,0.4264697960779279,0.5447975152311552,0.0001658466471336171,True,LUMPY / EVENT-DRIVEN,60,GOOD
Kylie Makeup,Lips (01245),Kylie Lip Blush (00006098),P_US_ALL_OTHERS,41.0,36,0.5416666666666666,1.3461507442868939,-0.9884016973125884,0.05017623978653627,0.45553691275167785,0.6746031746031746,True,LUMPY / EVENT-DRIVEN,30,LOW
Kylie Makeup,Lips (01245),Kylie Lip Crayon (00006215),P_US_ALL_OTHERS,163.0,36,0.5833333333333334,1.3922978754171522,-0.8562610229276896,-0.30623941318082437,0.5080956052428681,0.6953271028037383,True,LUMPY / EVENT-DRIVEN,25,LOW
Kylie Makeup,Lips (01245),Kylie Lip Crayon (00006215),P_US_ULTA,9.0,36,0.4583333333333333,2.7266141310746734,-0.9994886944665379,-0.2308506957586352,0.8763272954403498,0.5,True,INTERMITTENT,20,LOW
Kylie Makeup,Lips (01245),Kylie Lip Liner (00006099),P_US_ALL_OTHERS,0.0,36,0.2916666666666667,2.041496665806554,-1.0,,0.7399232245681382,0.0,True,INTERMITTENT,20,LOW
Kylie Makeup,Lips (01245),Kylie Lip Liner (00006099),P_US_ULTA,0.0,36,0.375,1.76578484868312,-1.0,,0.648686030428769,0.0,False,INTERMITTENT,10,LOW
Kylie Makeup,Lips (01245),Kylie Matte Lip Kit (00006094),P_US_ALL_OTHERS,112159.0,36,1.0,0.7286906589325112,-0.47049853649324896,-0.5649539105554031,0.30777303467200035,0.012710931929614535,True,DECLINING,65,GOOD
Kylie Makeup,Lips (01245),Kylie Matte Lip Kit (00006094),P_US_ULTA,381230.0,36,1.0,0.48119268905472906,-0.409708082429978,0.2695946456384161,0.2490168568043051,0.029262429912253453,True,DECLINING,90,HIGH
Kylie Makeup,Lips (01245),Kylie Matte Lipstick (00006102),P_US_ALL_OTHERS,122.0,35,0.5416666666666666,1.3893164748600435,-0.9865712713263621,0.7066795706442129,0.5109156076898013,0.6737967914438503,True,LUMPY / EVENT-DRIVEN,50,FAIR
Kylie Makeup,Lips (01245),Kylie Matte Lipstick (00006102),P_US_ULTA,214.0,36,0.5416666666666666,1.4533271099051832,-0.988409250934301,0.782209806880542,0.5002944798415163,0.04888888888888889,True,LUMPY / EVENT-DRIVEN,50,FAIR
Kylie Makeup,Lips (01245),Kylie Matte Lipstick Kit (00006104),P_US_ULTA,0.0,18,0.041666666666666664,4.79583152331272,-1.0,,1.0,0.0,False,INTERMITTENT,5,LOW
Kylie Makeup,Lips (01245),Kylie Matte Liquid Lipstick (00006096),P_US_ALL_OTHERS,7599.0,36,1.0,0.5934295723097893,-0.29113805970149254,-0.14541032540569052,0.29057262951034446,0.04988747186796699,True,MODERATE,75,GOOD
Kylie Makeup,Lips (01245),Kylie Matte Liquid Lipstick (00006096),P_US_ULTA,15599.0,36,1.0,1.2310216363819342,-0.6216314551143668,0.09376173070315418,0.44638017808749514,0.28572736846925223,True,LUMPY / EVENT-DRIVEN,60,GOOD
Kylie Makeup,Lips (01245),Kylie Plumping Gloss (00006105),P_US_ULTA,33988.0,36,1.0,0.5821080398106891,-0.3567386490527471,0.3085193323463639,0.27973509933774837,0.0,True,DECLINING,90,HIGH
Kylie Makeup,Lips (01245),Kylie Plumping Lip Liner (00006746),P_US_ULTA,77834.0,23,0.9583333333333334,1.2630174595005421,-0.2367195237955145,-0.25857603341552976,0.4208067539083573,0.22239872121484588,True,LUMPY / EVENT-DRIVEN,50,FAIR
Kylie Makeup,Lips (01245),Kylie Plumping Matte Lip Kit (00006788),P_US_ULTA,55632.0,2,0.08333333333333333,3.9716034682882055,,,1.0,0.0,True,NEW / LAUNCH,10,LOW
Kylie Makeup,Lips (01245),Kylie Precision Pout Lip Liner (00006731),P_US_ALL_OTHERS,16010.0,31,1.0,0.9404639261148309,-0.11193698690925227,0.03949891410583993,0.38057465185968625,0.050358858769796545,True,MODERATE,60,GOOD
Kylie Makeup,Lips (01245),Kylie Precision Pout Lip Liner (00006731),P_US_ULTA,165880.0,32,1.0,0.5064542752156509,0.21361105623962015,-0.044644734142374264,0.26818216371466436,0.13422443983987223,True,MODERATE,75,GOOD
Kylie Makeup,Lips (01245),Kylie Supple Kiss Lip Glaze (00006711),P_US_ALL_OTHERS,63416.0,26,1.0,1.503799254271202,2.9521376043873864,-0.07611506561332462,0.5915531952379753,0.00752773995649248,True,LUMPY / EVENT-DRIVEN,45,FAIR
Kylie Makeup,Lips (01245),Kylie Supple Kiss Lip Glaze (00006711),P_US_ULTA,127649.0,27,0.9583333333333334,0.8223748488922642,0.16589335622819357,0.3647253592083775,0.2940013072722289,0.0,True,MODERATE,80,HIGH
Kylie Makeup,Lips (01245),Kylie Supple Kiss Precision Lip Kit (00007015),P_US_ALL_OTHERS,27064.0,14,0.5833333333333334,1.4524479423193224,2.02121009153829,-0.13329943801648084,0.5234023652212537,0.10929735066644726,True,LUMPY / EVENT-DRIVEN,20,LOW
Kylie Makeup,Lips (01245),Kylie Supple Kiss Precision Lip Kit (00007015),P_US_ULTA,255592.0,14,0.5833333333333334,0.9064951975168507,3.163278603075319,0.16759259767595022,0.2962420816192615,0.38795019157088123,True,MODERATE,35,LOW
Kylie Makeup,Lips (01245),Kylie Tinted butter balm (00006700),P_US_ALL_OTHERS,6521.0,36,1.0,0.9353799984096206,-0.602014037229173,0.25050000270908174,0.38719112896184404,0.0,True,DECLINING,70,GOOD
Kylie Makeup,Lips (01245),Kylie Tinted butter balm (00006700),P_US_ULTA,63602.0,36,1.0,0.905725290587043,-0.39901729188320895,-0.20406520774229567,0.3816457339817744,0.015845015937857827,True,DECLINING,55,FAIR
Kylie Makeup,Lips (01245),Kylie Transformative Lip Tint (00006724),P_US_ULTA,896.0,26,0.3333333333333333,3.7516662964608134,-0.7878787878787878,-0.04277400496448357,0.8875,0.0,True,INTERMITTENT,20,LOW
Kylie Makeup,Lips (01245),Kylie Velvet Lip Kit (00006095),P_US_ALL_OTHERS,9396.0,36,1.0,0.4059303140818873,-0.11840870707449803,0.004338817953507561,0.2027525680662212,0.11641903328944894,True,MODERATE,80,HIGH
Kylie Makeup,Lips (01245),Kylie Velvet Lip Kit (00006095),P_US_ULTA,58442.0,36,1.0,0.5282037063969606,-0.18925142888851895,0.11596256895446526,0.2518118995449182,0.20661942385490484,True,MODERATE,80,HIGH
Kylie Makeup,Lips (01245),Lips Multi (00006013),P_US_ALL_OTHERS,2763.0,36,1.0,1.8944729326127216,-0.8238219728368297,0.7278249589011713,0.5604467093136724,0.11725239616613418,True,LUMPY / EVENT-DRIVEN,70,GOOD
Kylie Makeup,Lips (01245),Lips Multi (00006013),P_US_ULTA,145978.0,36,0.9166666666666666,2.149738767762871,0.933842036934001,-0.14602406801853737,0.825578875121916,0.004073000170561146,True,LUMPY / EVENT-DRIVEN,45,FAIR
